"","id","Genus","Species","Species2","CommonName","Family","Primary.Habitat","State","spp","autoctr","Speccode","StockCode","MaturityRefNo","Sex","AgeMatMin","AgeMatMin2","AgeMatRef","tm","Number","r2","SE_tm","SD_tm","LCL_tm","UCL_tm","LengthMatMin","LengthMatMin2","Type1","LengthMatRef","Lm","SE_Lm","SD_Lm","LCL_Lm","UCL_Lm","Locality","C_Code","E_CODE","Comment","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","TS"
"73",43,"Lepomis","gibbosus","gibbosus","Pumpkinseed","Centrarchidae","Freshwater","Mississippi","Lepomis gibbosus",5356,3372,3568,56550,"female",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cottesmore/1994","826A",NA,"Gonads appeared at age 1, but 1st maturity achieved at age 3+ (Ref. 56550). The British population of pumpkinseeds matured a year later than the south and central European populations (Ref. 56552).",97,"2006-03-27T00:00:00.000Z",97,"2006-03-27T00:00:00.000Z",NA,NA,NA
"74",44,"Lepomis","gulosus","gulosus","Warmouth","Centrarchidae","Freshwater","Mississippi","Lepomis gulosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",45,"Lepomis","humilis","humilis","Orangespotted Sunfish","Centrarchidae","Freshwater","Mississippi","Lepomis humilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",46,"Lepomis","macrochirus","macrochirus","Bluegill","Centrarchidae","Freshwater","Mississippi","Lepomis macrochirus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",47,"Lepomis","marginatus","marginatus","Dollar Sunfish","Centrarchidae","Freshwater","Mississippi","Lepomis marginatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",48,"Lepomis","megalotis","megalotis","Longear Sunfish","Centrarchidae","Freshwater","Mississippi","Lepomis megalotis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",49,"Lepomis","microlophus","microlophus","Redear Sunfish","Centrarchidae","Freshwater","Mississippi","Lepomis microlophus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",50,"Lepomis","miniatus","miniatus","Redspotted Sunfish","Centrarchidae","Freshwater","Mississippi","Lepomis miniatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",51,"Lepomis","punctatus","punctatus","Spotted Sunfish","Centrarchidae","Freshwater","Mississippi","Lepomis punctatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",52,"Lepomis","symmetricus","symmetricus","Bantam Sunfish","Centrarchidae","Freshwater","Mississippi","Lepomis symmetricus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",53,"Micropterus","dolomieu","dolomieu","Smallmouth Bass","Centrarchidae","Freshwater","Mississippi","Micropterus dolomieu",3536,3382,3578,32487,"male",3,NA,32487,NA,NA,NA,NA,NA,NA,NA,20,NA,"TL",32487,NA,NA,NA,NA,NA,"Nebish Lake, Wisconsin","840",NA,NA,2,"2001-11-21T00:00:00.000Z",NA,"2001-11-21T00:00:00.000Z",NA,NA,NA
"84",53,"Micropterus","dolomieu","dolomieu","Smallmouth Bass","Centrarchidae","Freshwater","Mississippi","Micropterus dolomieu",3629,3382,3578,40712,"unsexed",5,6,40712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec","124Q",NA,NA,2,"2002-01-04T00:00:00.000Z",NA,"2002-01-04T00:00:00.000Z",NA,NA,NA
"85",53,"Micropterus","dolomieu","dolomieu","Smallmouth Bass","Centrarchidae","Freshwater","Mississippi","Micropterus dolomieu",3537,3382,3578,32487,"female",4,NA,40678,NA,NA,NA,NA,NA,NA,NA,22,NA,"TL",40678,NA,NA,NA,NA,NA,"Nebish Lake, Wisconsin","840",NA,NA,2,"2001-11-21T00:00:00.000Z",NA,"2001-11-21T00:00:00.000Z",NA,NA,NA
"86",54,"Micropterus","henshalli","henshalli","Alabama Bass","Centrarchidae","Freshwater","Mississippi","Micropterus henshalli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",55,"Micropterus","punctulatus","punctulatus","Spotted Bass","Centrarchidae","Freshwater","Mississippi","Micropterus punctulatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",56,"Micropterus","salmoides","salmoides","Largemouth Bass","Centrarchidae","Freshwater","Mississippi","Micropterus salmoides",6286,3385,3581,59043,"unsexed",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Europe",NA,NA,NA,1790,"2008-01-30T19:51:48.000Z",10,"2010-06-21T00:00:00.000Z",NA,NA,NA
"89",56,"Micropterus","salmoides","salmoides","Largemouth Bass","Centrarchidae","Freshwater","Mississippi","Micropterus salmoides",3542,3385,3581,6258,"female",4,5,6258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not stated","826",NA,NA,2,"2001-11-23T00:00:00.000Z",NA,"2001-11-23T00:00:00.000Z",NA,NA,NA
"90",56,"Micropterus","salmoides","salmoides","Largemouth Bass","Centrarchidae","Freshwater","Mississippi","Micropterus salmoides",3541,3385,3581,6258,"male",3,4,6258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not stated","826",NA,NA,2,"2001-11-23T00:00:00.000Z",NA,"2001-11-23T00:00:00.000Z",NA,NA,NA
"91",57,"Pomoxis","annularis","annularis","White Crappie","Centrarchidae","Freshwater","Mississippi","Pomoxis annularis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",58,"Pomoxis","nigromaculatus","nigromaculatus","Black Crappie","Centrarchidae","Freshwater","Mississippi","Pomoxis nigromaculatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",59,"Centropomus","undecimalis","undecimalis","Common Snook","Centropomidae","Freshwater","Mississippi","Centropomus undecimalis",672,345,359,26409,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,"FL",8574,NA,NA,NA,NA,NA,"Southeast region","192",NA,NA,3,"1998-04-22T00:00:00.000Z",NA,"1998-04-22T00:00:00.000Z",NA,NA,NA
"94",59,"Centropomus","undecimalis","undecimalis","Common Snook","Centropomidae","Freshwater","Mississippi","Centropomus undecimalis",3148,345,359,35237,"unsexed",3,5,35237,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"French Guiana","254",NA,NA,1,"2000-08-08T00:00:00.000Z",NA,"2000-08-08T00:00:00.000Z",NA,NA,NA
"95",59,"Centropomus","undecimalis","undecimalis","Common Snook","Centropomidae","Freshwater","Mississippi","Centropomus undecimalis",669,345,359,26409,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,"FL",11998,NA,NA,NA,NA,NA,"Not specified","862",NA,NA,3,"1998-04-22T00:00:00.000Z",NA,"2005-09-30T00:00:00.000Z",NA,NA,NA
"96",59,"Centropomus","undecimalis","undecimalis","Common Snook","Centropomidae","Freshwater","Mississippi","Centropomus undecimalis",670,345,359,26409,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,"FL",8574,NA,NA,NA,NA,NA,"Southeast region","192",NA,NA,3,"1998-04-22T00:00:00.000Z",NA,"1998-04-22T00:00:00.000Z",NA,NA,NA
"97",59,"Centropomus","undecimalis","undecimalis","Common Snook","Centropomidae","Freshwater","Mississippi","Centropomus undecimalis",671,345,359,26409,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,"TL",11998,NA,NA,NA,NA,NA,"Not specified.","862",NA,NA,3,"1998-04-22T00:00:00.000Z",NA,"1998-04-22T00:00:00.000Z",NA,NA,NA
"98",60,"Pygocentrus","nattereri","nattereri","Red Piranha","Characidae","Freshwater","Mississippi","Pygocentrus nattereri",2232,4501,4699,10945,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"SL",NA,NA,NA,NA,NA,NA,"Rio Mamoré","068",NA,"Refers to 83.3% mature.",104,"1996-02-28T00:00:00.000Z",10,"1996-02-28T00:00:00.000Z",NA,NA,NA
"99",60,"Pygocentrus","nattereri","nattereri","Red Piranha","Characidae","Freshwater","Mississippi","Pygocentrus nattereri",2233,4501,4699,10945,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SL",NA,18,NA,NA,NA,NA,"Rio Mamoré","068",NA,"Refers to 45.5% mature.",104,"1996-02-28T00:00:00.000Z",10,"1996-02-28T00:00:00.000Z",NA,NA,NA
"100",60,"Pygocentrus","nattereri","nattereri","Red Piranha","Characidae","Freshwater","Mississippi","Pygocentrus nattereri",2231,4501,4699,9077,"unsexed",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,"SL",9078,NA,NA,NA,NA,NA,"Rupununi Savana","328",NA,NA,3,"1995-04-08T00:00:00.000Z",NA,"1995-04-08T00:00:00.000Z",NA,NA,NA
"101",61,"Astronotus","ocellatus","ocellatus","Oscar","Cichlidae","Freshwater","Mississippi","Astronotus ocellatus",2045,3612,3808,1672,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1672,12,NA,NA,NA,NA,"aquarium observation","276",NA,NA,339,"1998-06-30T00:00:00.000Z",NA,"1998-06-30T00:00:00.000Z",NA,NA,NA
"102",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",24,2,1,28714,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,"TL",31131,NA,NA,NA,NA,NA,"Nile","736",NA,NA,34,"1999-03-30T00:00:00.000Z",3,"2002-03-22T00:00:00.000Z",NA,NA,NA
"103",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",25,2,1,31148,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,"SL",31148,NA,NA,NA,NA,NA,"Lake Kainji","566",NA,NA,3,"1998-08-08T00:00:00.000Z",NA,"1998-08-08T00:00:00.000Z",NA,NA,NA
"104",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",26,2,1,32849,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",32849,18.1,NA,NA,NA,NA,"Bahir Dar Gulf, Lake Tana","230",NA,NA,3,"1999-11-30T00:00:00.000Z",NA,"1999-11-30T00:00:00.000Z",NA,NA,NA
"105",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",5019,2,1,55486,"mixed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SL",55486,7.1,NA,NA,NA,NA,"Sondu-Miriu River, Lake Victoria, April 1986-March 1988","404",NA,"60% of females and 38% of males were mature at this length (Ref. 55486).",2,"2005-10-03T00:00:00.000Z",NA,"2005-10-03T00:00:00.000Z",NA,NA,NA
"106",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",6325,2,1492,49805,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,17,"TL",49805,NA,NA,NA,NA,NA,"Lake Albert, Buhuku Lagoon","800",NA,"Dwarf population.",1307,"2008-02-06T17:37:38.000Z",10,"2013-01-28T00:00:00.000Z",NA,NA,NA
"107",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",6326,2,1492,49805,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,49,"TL",49805,NA,NA,NA,NA,NA,"Lake Albert, open water","800",NA,NA,1307,"2008-02-06T17:38:39.000Z",10,"2013-01-28T00:00:00.000Z",NA,NA,NA
"108",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",5857,2,1492,59157,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",NA,28,NA,NA,NA,NA,"Lake Albert",NA,NA,NA,1307,"2007-10-30T17:43:52.000Z",10,"2013-01-28T00:00:00.000Z",NA,NA,NA
"109",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",5861,2,1492,59157,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",NA,22,NA,NA,NA,NA,"Lake Bunyoni","800",NA,NA,1307,"2007-10-31T16:26:51.000Z",10,"2013-01-28T00:00:00.000Z",NA,NA,NA
"110",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",5859,2,1492,59157,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",NA,25,NA,NA,NA,NA,"Lake Edward",NA,NA,NA,1307,"2007-10-31T16:25:06.000Z",NA,"2013-01-28T00:00:00.000Z",10,"2013-01-28T00:00:00.000Z",NA
"111",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",5860,2,1492,59157,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",NA,26,NA,NA,NA,NA,"Lake Kivu",NA,NA,NA,1307,"2007-10-31T16:25:43.000Z",10,"2013-01-28T00:00:00.000Z",NA,NA,NA
"112",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",5802,2,2264,2,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.45,NA,"NG",2,NA,NA,NA,NA,NA,"Not specified","230",NA,"Female with loose ovarian eggs of 2.6-2.7mm long diamter (Ref. 2).",1307,"2007-08-07T18:42:43.000Z",10,"2013-01-28T00:00:00.000Z",NA,NA,NA
"113",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",5803,2,2264,2,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,"SL",2,NA,NA,NA,NA,NA,"Hot springs of Hawash River near Filoa","230",NA,NA,1307,"2007-08-07T18:44:10.000Z",10,"2013-01-28T00:00:00.000Z",NA,NA,NA
"114",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",1806,2,2266,2,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,"TL",NA,NA,NA,NA,NA,NA,"Lake Baringo","404",NA,NA,10,"1993-08-06T00:00:00.000Z",10,"2013-01-22T00:00:00.000Z",NA,NA,NA
"115",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",1,2,1,2,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,"TL",NA,NA,NA,NA,NA,NA,"Buhuku Lagoon, Lake Albert, 1929; 1950","800",NA,NA,4,"1990-10-19T00:00:00.000Z",3,"1994-10-01T00:00:00.000Z",NA,NA,NA
"116",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",2,2,1,2,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,"TL",27601,25,NA,NA,NA,NA,"Lake George, 1960","800",NA,"100 % were mature at 28 cm TL.",3,"1994-09-29T00:00:00.000Z",NA,"1998-11-11T00:00:00.000Z",NA,NA,NA
"117",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",5864,2,1492,59157,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,"TL",49805,NA,NA,NA,NA,NA,"Buhuku Lagoon, Lake Albert","800",NA,"Sex ratio 1.54 male:1 female (Ref. 59157).",1307,"2007-10-31T16:39:10.000Z",10,"2013-01-28T00:00:00.000Z",NA,NA,NA
"118",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",5863,2,1492,59157,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",NA,14,NA,NA,NA,NA,"Buhuku Lagoon, Lake Albert","800",NA,"Sex ratio 1.54 male:1 female (Ref. 59157).",1307,"2007-10-31T16:38:25.000Z",10,"2013-01-28T00:00:00.000Z",NA,NA,NA
"119",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",5858,2,1492,59157,"mixed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",NA,28,NA,NA,NA,NA,"Lake George and Kazinga Channel","800",NA,"Maturation for both sexes; sex ratio 1.03 male:1 female (Ref. 59157).",1307,"2007-10-31T16:22:17.000Z",10,"2013-01-28T00:00:00.000Z",NA,NA,NA
"120",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",5862,2,1492,59157,"mixed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",NA,17,NA,NA,NA,NA,"Lake Kijanebalola","800",NA,"Maturation for both sexes; sex ratio 1 male:1.5 female (Ref. 59157).",1307,"2007-10-31T16:30:46.000Z",10,"2013-01-28T00:00:00.000Z",NA,NA,NA
"121",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",20,2,1,27445,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27462,29.6,NA,NA,NA,NA,"Lake Turkana","404",NA,NA,3,"1998-10-20T00:00:00.000Z",NA,"1998-10-20T00:00:00.000Z",NA,NA,NA
"122",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",21,2,1,27445,"male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TL",27598,18,NA,NA,NA,NA,"Lake Ihema","646",NA,NA,3,"1998-11-11T00:00:00.000Z",NA,"1998-11-11T00:00:00.000Z",NA,NA,NA
"123",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",22,2,1,27445,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,20,NA,NA,NA,NA,"Not stated","818",NA,NA,3,"1998-11-11T00:00:00.000Z",NA,"1998-11-11T00:00:00.000Z",NA,NA,NA
"124",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",23,2,1,28714,"female",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,"TL",31131,NA,NA,NA,NA,NA,"Nile","736",NA,NA,34,"1999-03-30T00:00:00.000Z",3,"2002-03-22T00:00:00.000Z",NA,NA,NA
"125",62,"Oreochromis","niloticus","niloticus","Nile Tilapia","Cichlidae","Freshwater","Mississippi","Oreochromis niloticus",10,2,1,2,"unsexed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,"TL",NA,NA,NA,NA,NA,NA,"Lake Edward","800",NA,NA,3,"1990-10-19T00:00:00.000Z",NA,"1994-10-01T00:00:00.000Z",NA,NA,NA
